Year,Cohort,District,FTE_In_District,FTE_Out_District,FTE_Foundation,Teachers_PPE,"Insurance, Retirement and Other_PPE",Pupil Services_PPE,Other Teaching Services_PPE,Operations and Maintenance_PPE,Instructional Leadership_PPE,Administration_PPE,"Guidance, Counseling and Testing_PPE",Other_PPE,Ch70 Aid,Req NSS (minus Ch70),Actual NSS (minus Req NSS)
2017,Tiny,Florida,,,,6852.0,4907.0,1826.0,1950.0,1584.0,1694.0,794.0,177.0,800.0,6113.337078651685,5479.044943820225,6876.3707865168535
2017,Tiny,Hancock,,,,11071.0,400.0,2474.0,2113.0,855.0,2651.0,890.0,0.0,381.0,2771.0810810810813,8170.2972972972975,5214.225945945946
2017,Tiny,Hawlemont,,,,5226.0,2644.0,1662.0,1798.0,1417.0,1432.0,731.0,266.0,337.0,6959.797752808989,6030.0224719101125,5081.490449438204
2017,Tiny,Leverett,,,,6814.0,2943.0,1759.0,2193.0,1209.0,1431.0,1244.0,323.0,596.0,2825.4554455445545,8292.009900990099,10136.683994835805
2017,Tiny,New Salem-Wendell,,,,4284.0,2814.0,1150.0,2936.0,1223.0,1092.0,878.0,425.0,836.0,,,
2017,Tiny,Pelham,,,,5904.0,3863.0,1092.0,2850.0,987.0,1278.0,739.0,682.0,569.0,3083.1216216216217,8230.72972972973,11602.077361107244
2017,Tiny,Petersham,,,,4924.0,2235.0,1704.0,1577.0,1383.0,1192.0,326.0,840.0,445.0,6813.063492063492,8132.730158730159,5894.31746031746
2017,Tiny,Richmond,,,,8287.0,10583.0,2337.0,902.0,1372.0,1249.0,687.0,0.0,273.0,2973.016806722689,8535.151260504203,19576.86798319328
2017,Tiny,Rowe,,,,10255.0,4667.0,3016.0,1682.0,2031.0,2458.0,1454.0,217.0,1058.0,2042.3484848484848,8107.393939393939,18218.79059882364
2017,Tiny,Savoy,,,,4578.0,4148.0,1286.0,2144.0,1063.0,1888.0,809.0,247.0,291.0,7734.984848484848,4761.80303030303,1770.1689193558573
2017,Tiny,Shutesbury,,,,7043.0,3773.0,1847.0,3301.0,1791.0,1604.0,1040.0,318.0,1510.0,5253.016949152542,5288.381355932203,9036.805369764264
2017,Tiny,Westhampton,,,,6147.0,2479.0,1374.0,1185.0,1052.0,1273.0,575.0,273.0,710.0,3324.785714285714,6916.642857142857,5796.628571428571
2017,Tiny,Whately,,,,5011.0,2421.0,1191.0,3138.0,1680.0,1614.0,504.0,596.0,888.0,3132.3181405792684,8708.231707317073,12080.61223088175
2017,Tiny,Williamsburg,,,,7331.0,2349.0,1400.0,1027.0,1267.0,1316.0,456.0,419.0,367.0,3005.2565061732957,7362.375,5170.178954599295
2017,Tiny,Worthington,,,,6661.0,2147.0,2763.0,2709.0,1594.0,2030.0,2270.0,196.0,502.0,1943.3688524590164,7942.868852459016,4400.557681941122
2017,Small,Deerfield,,,,5704.0,1794.0,892.0,2599.0,927.0,1090.0,489.0,288.0,817.0,3382.003115264797,7789.688473520249,4430.4571624908285
2017,Small,Frontier,,,,5462.0,3398.0,1737.0,1522.0,1508.0,999.0,714.0,793.0,898.0,4802.594178082192,8308.667808219177,5409.813356164384
2017,Small,Granby,,,,5584.0,1763.0,1663.0,1332.0,818.0,801.0,892.0,841.0,399.0,5920.913770913771,6069.844272844273,898.1436679536666
2017,Small,Hadley,,,,5943.0,1932.0,1859.0,1069.0,1005.0,1131.0,861.0,271.0,509.0,1679.410553955494,8327.666098807496,3595.2195427791203
2017,Small,Hampshire,,,,6788.0,3196.0,1988.0,1008.0,1014.0,1045.0,581.0,680.0,990.0,4433.912983425415,6727.860497237569,3914.208563535912
2017,Small,Hatfield,,,,5537.0,1528.0,1588.0,1228.0,1141.0,988.0,870.0,516.0,558.0,2328.56,8101.465714285714,4558.213210309635
2017,Small,Lee,,,,6684.0,3989.0,1559.0,2096.0,1424.0,931.0,406.0,599.0,571.0,3315.9460784313724,8865.825163398693,6387.561503267975
2017,Small,Lenox,,,,7741.0,4135.0,1330.0,1253.0,1786.0,987.0,879.0,464.0,1042.0,2345.879541108987,8428.621414913958,14002.907208413004
2017,Small,Mount Greylock,,,,7186.0,4310.0,2015.0,1146.0,1680.0,813.0,519.0,714.0,1931.0,,,
2017,Small,Orange,,,,4778.0,2496.0,1659.0,1664.0,636.0,855.0,536.0,556.0,252.0,8762.011744966443,3117.498322147651,419.49207590276455
2017,Small,Ralph C Mahar,,,,5196.0,2960.0,2450.0,853.0,1396.0,970.0,691.0,770.0,352.0,,,
2017,Small,Southampton,,,,5031.0,1741.0,810.0,942.0,743.0,677.0,495.0,236.0,236.0,5097.532520325203,6256.418699186992,422.22283139773566
2017,Small,Southern Berkshire,,,,7007.0,5744.0,2507.0,2267.0,1606.0,1395.0,837.0,657.0,744.0,,,
2017,Small,Sunderland,,,,4829.0,883.0,958.0,3070.0,927.0,891.0,432.0,341.0,933.0,4727.171270718232,8268.948430161754,837.4383101697383
2017,Medium,Amherst,,,,7792.0,4231.0,1219.0,2751.0,1555.0,1087.0,981.0,599.0,1119.0,5021.637197664721,7551.389491242702,7523.201264432674
2017,Medium,Amherst-Pelham,,,,6927.0,4218.0,2128.0,2014.0,1904.0,1541.0,996.0,803.0,635.0,6304.677139037433,7658.493315508022,4996.802807486631
2017,Medium,Athol-Royalston,,,,4789.0,3073.0,1792.0,1353.0,1125.0,953.0,435.0,504.0,401.0,10004.385863267673,1678.7485515643104,520.6178215527249
2017,Medium,Berkshire Hills,,,,6251.0,4410.0,1977.0,1516.0,1533.0,1575.0,884.0,753.0,576.0,,,
2017,Medium,Easthampton,,,,4694.0,2406.0,1250.0,862.0,978.0,753.0,631.0,428.0,278.0,4460.675354107649,6740.82776203966,110.83376792483138
2017,Medium,Gateway,,,,5685.0,3329.0,2502.0,1504.0,1257.0,1231.0,891.0,596.0,313.0,6249.147816349384,6086.526315789473,1088.1332586786114
2017,Medium,Gill-Montague,,,,5614.0,4220.0,1793.0,1634.0,1398.0,1419.0,786.0,611.0,770.0,5639.481209899175,5546.734188817599,4179.271934005499
2017,Medium,Hoosac Valley Regional,,,,5068.0,3420.0,1563.0,1017.0,918.0,832.0,543.0,249.0,448.0,,,
2017,Medium,Mohawk Trail,,,,5209.0,3558.0,1758.0,2071.0,1503.0,1446.0,654.0,522.0,348.0,,,
2017,Medium,Monson,,,,5057.0,2397.0,1846.0,1695.0,1269.0,1451.0,598.0,663.0,640.0,7252.884241245136,5278.643968871596,696.3132295719844
2017,Medium,North Adams,,,,5277.0,3482.0,1693.0,1508.0,1094.0,1678.0,523.0,378.0,452.0,,,
2017,Medium,Palmer,,,,5461.0,2874.0,1305.0,949.0,931.0,773.0,581.0,388.0,393.0,7218.30655957162,4412.579651941098,1010.107937356295
2017,Medium,Pioneer Valley,,,,6479.0,3959.0,1931.0,1755.0,1368.0,957.0,3296.0,578.0,208.0,,,
2017,Medium,Southwick-Tolland-Granville Regional School District,,,,5814.0,1809.0,1777.0,1046.0,1182.0,1181.0,485.0,574.0,510.0,,,
2017,Medium,Ware,,,,4795.0,2522.0,1887.0,1448.0,1059.0,879.0,512.0,352.0,419.0,6726.0279971285,3926.5470208183774,630.1745384618004
2017,Large,Agawam,,,,5837.0,2585.0,1307.0,1603.0,1022.0,1018.0,589.0,552.0,444.0,4981.515307657991,5909.097865694951,3814.3287839609575
2017,Large,Belchertown,,,,4682.0,2068.0,1401.0,1135.0,1019.0,847.0,559.0,477.0,524.0,5713.876305892186,4714.8671124112,1366.183557121182
2017,Large,Central Berkshire,,,,5523.0,3893.0,1794.0,1252.0,1247.0,1054.0,537.0,503.0,561.0,,,
2017,Large,Chicopee,,,,5790.0,2126.0,1723.0,1307.0,1050.0,1133.0,487.0,271.0,480.0,7759.806447436561,3886.1271361988606,590.4965892898575
2017,Large,East Longmeadow,,,,5764.0,2326.0,1230.0,1381.0,971.0,682.0,622.0,498.0,737.0,,,
2017,Large,Greenfield,,,,5479.0,2518.0,1608.0,1294.0,782.0,907.0,905.0,507.0,638.0,6359.354299203902,5015.916710319539,1924.4509094245304
2017,Large,Hampden-Wilbraham,,,,5183.0,2329.0,1838.0,1339.0,1333.0,849.0,504.0,525.0,619.0,3812.792539267016,6704.92244764398,2358.6383671465974
2017,Large,Holyoke,,,,5243.0,2521.0,2254.0,1713.0,1430.0,1546.0,528.0,362.0,1374.0,10942.703966661522,1707.723165735768,38.14111727328695
2017,Large,Longmeadow,,,,5969.0,1942.0,954.0,1361.0,1220.0,747.0,610.0,478.0,718.0,1643.744536008599,7695.290576854174,4478.197506270152
2017,Large,Ludlow,,,,5504.0,3363.0,1468.0,1401.0,932.0,994.0,642.0,444.0,513.0,5116.760844964165,5827.977744247454,3235.575322519804
2017,Large,Northampton,,,,5142.0,2793.0,1128.0,1453.0,1361.0,795.0,604.0,538.0,527.0,2667.227935813275,8295.918672501823,2419.7723304157566
2017,Large,Pittsfield,,,,5918.0,3532.0,1209.0,1436.0,1224.0,704.0,337.0,473.0,869.0,6566.675224856909,4651.25167620605,2296.635029344681
2017,Large,South Hadley,,,,5270.0,2212.0,1329.0,1277.0,1168.0,751.0,550.0,425.0,889.0,,,
2017,Large,West Springfield,,,,5147.0,2015.0,1525.0,1293.0,822.0,786.0,334.0,630.0,452.0,,,
2017,Large,Westfield,,,,5377.0,2709.0,1257.0,1170.0,917.0,946.0,271.0,453.0,490.0,6114.951760191861,4865.795239825581,1408.682273238372
2017,Springfield,Springfield,,,,4962.0,2562.0,2222.0,1070.0,1063.0,1280.0,507.0,391.0,1286.0,10988.73303789206,1260.181455907108,-3.989454422932758e-05
2018,Tiny,Chesterfield-Goshen,,,,7824.0,2417.0,1831.0,1665.0,1343.0,1172.0,902.0,522.0,277.0,6104.5901639344265,6254.655737704919,6660.9412983606535
2018,Tiny,Clarksburg,,,,4928.0,2915.0,1166.0,1637.0,641.0,983.0,561.0,389.0,283.0,9936.805555555557,3565.8555555555554,935.0550724821164
2018,Tiny,Conway,,,,6053.0,2327.0,1457.0,4010.0,1367.0,1921.0,722.0,593.0,664.0,5306.700854700855,7771.25641025641,5383.245906571973
2018,Tiny,Erving,,,,9203.0,6477.0,2257.0,4836.0,1846.0,1612.0,1664.0,524.0,631.0,2026.438053097345,8022.030973451328,12573.46296186438
2018,Tiny,Farmington River Reg,,,,5653.0,6552.0,4057.0,2990.0,2184.0,2151.0,1441.0,548.0,1270.0,,,
2018,Tiny,Florida,,,,6892.0,3914.0,2037.0,1706.0,1713.0,1742.0,872.0,79.0,708.0,6431.023529411765,5539.917647058824,4817.398588235293
2018,Tiny,Hancock,,,,9572.0,99.0,2254.0,1942.0,812.0,2825.0,711.0,0.0,555.0,2959.428571428572,8040.771428571428,6560.500285714286
2018,Tiny,Hawlemont,,,,4931.0,2267.0,1480.0,1839.0,1257.0,1160.0,591.0,380.0,505.0,7583.926829268293,6444.329268292683,4995.545559098203
2018,Tiny,Leverett,,,,7967.0,3677.0,1726.0,2175.0,1765.0,1461.0,899.0,355.0,453.0,2350.089430894309,8049.747967479675,7832.394037830242
2018,Tiny,New Salem-Wendell,,,,5499.0,3336.0,1387.0,3105.0,1459.0,1280.0,970.0,462.0,500.0,,,
2018,Tiny,Pelham,,,,6310.0,4561.0,1173.0,2269.0,889.0,1431.0,731.0,499.0,414.0,2846.679012345679,7658.432098765432,12498.133566251356
2018,Tiny,Petersham,,,,5489.0,2462.0,1775.0,1359.0,1724.0,1413.0,493.0,671.0,600.0,6161.757142857143,8189.6,6356.114285714286
2018,Tiny,Richmond,,,,8419.0,3264.0,2316.0,1103.0,1364.0,1195.0,812.0,444.0,243.0,2906.333333333333,8516.056910569107,15552.266859425265
2018,Tiny,Rowe,,,,7490.0,7915.0,2947.0,2043.0,1687.0,2327.0,1253.0,244.0,700.0,2136.171875,8286.328125,19885.57618881278
2018,Tiny,Savoy,,,,4437.0,3252.0,1175.0,1735.0,1168.0,1578.0,787.0,55.0,114.0,8538.483333333334,5272.05,1743.028478874881
2018,Tiny,Shutesbury,,,,7838.0,4388.0,1755.0,3491.0,1941.0,1481.0,846.0,546.0,420.0,5373.586206896552,5863.137931034483,10404.70764427264
2018,Tiny,Westhampton,,,,7040.0,3310.0,1534.0,1731.0,1176.0,1404.0,746.0,381.0,703.0,3583.206106870229,7014.2900763358775,7876.588621770071
2018,Tiny,Whately,,,,5579.0,1224.0,1155.0,2710.0,1434.0,1742.0,679.0,578.0,450.0,3124.5793678012046,8686.638554216868,11629.6973202814
2018,Tiny,Williamsburg,,,,7062.0,2786.0,1244.0,1089.0,1385.0,1150.0,530.0,406.0,552.0,3123.1295034298246,7159.6549707602335,7288.31986830587
2018,Tiny,Worthington,,,,5594.0,2678.0,2639.0,2094.0,0.0,2000.0,561.0,233.0,1017.0,2205.146788990826,8873.009174311926,4015.9224607969736
2018,Small,Deerfield,,,,5562.0,1844.0,639.0,2610.0,943.0,1015.0,654.0,308.0,683.0,3329.7659574468084,7947.376899696049,4528.37995082414
2018,Small,Frontier,,,,5706.0,3685.0,1919.0,2186.0,1470.0,956.0,712.0,729.0,782.0,5120.226860304985,8412.288566327315,7365.238447771647
2018,Small,Hadley,,,,6570.0,2225.0,2045.0,1196.0,973.0,1170.0,738.0,370.0,439.0,1774.8035312776549,8361.849557522124,4999.032914477356
2018,Small,Hatfield,,,,5988.0,1674.0,1640.0,1457.0,1229.0,900.0,1018.0,271.0,225.0,2332.2485875706216,8090.87570621469,4910.625137053525
2018,Small,Lee,,,,6870.0,4285.0,1499.0,1954.0,1443.0,952.0,504.0,597.0,645.0,3297.8888888888887,8997.08695652174,6595.795331239134
2018,Small,Mount Greylock,,,,6811.0,4389.0,2220.0,1264.0,1722.0,1132.0,546.0,745.0,643.0,,,
2018,Small,Orange,,,,5092.0,2689.0,1668.0,1958.0,661.0,887.0,589.0,603.0,362.0,8521.315447154471,3084.2845528455287,550.7261346411506
2018,Small,Southampton,,,,5263.0,1988.0,928.0,1095.0,794.0,699.0,565.0,244.0,240.0,5127.532520325203,6395.943089430894,793.4768769647832
2018,Small,Southern Berkshire,,,,7299.0,5967.0,2759.0,2431.0,1632.0,1512.0,979.0,711.0,754.0,,,
2018,Small,Sunderland,,,,5453.0,1151.0,975.0,3871.0,984.0,926.0,721.0,426.0,704.0,4373.238578680203,7853.649746192893,1796.6613261057064
2018,Medium,Amherst,,,,8091.0,4840.0,1278.0,2973.0,1340.0,1231.0,799.0,631.0,798.0,5330.12588028169,7761.68926056338,8831.430408757691
2018,Medium,Amherst-Pelham,,,,7208.0,5006.0,2218.0,2066.0,1678.0,1555.0,857.0,891.0,384.0,6360.065100734441,7815.549664507685,5043.503735537313
2018,Medium,Athol-Royalston,,,,4710.0,2870.0,1885.0,1400.0,1118.0,981.0,421.0,503.0,550.0,10017.02718334297,1787.5378831694618,463.0130396686998
2018,Medium,Berkshire Hills,,,,6612.0,4735.0,2176.0,1922.0,1615.0,1408.0,1102.0,787.0,534.0,,,
2018,Medium,Easthampton,,,,5018.0,2669.0,2395.0,1044.0,990.0,716.0,674.0,388.0,458.0,4475.562958780351,6641.362507058159,1946.641435722782
2018,Medium,Gateway,,,,5824.0,3515.0,2396.0,1716.0,1397.0,1191.0,904.0,575.0,362.0,6371.464772727272,5892.320454545454,1814.9413751714249
2018,Medium,Gill-Montague,,,,5884.0,4252.0,1812.0,1730.0,1430.0,1306.0,731.0,507.0,540.0,5737.489795918367,5600.36827458256,4347.049016818919
2018,Medium,Granby,,,,4882.0,2057.0,1213.0,1206.0,927.0,791.0,908.0,1101.0,362.0,6230.202156334231,6266.50269541779,49.40119890835528
2018,Medium,Hampshire,,,,7299.0,3532.0,1739.0,1083.0,1536.0,1153.0,531.0,731.0,712.0,4589.876420408947,6774.136363568622,6086.526184718661
2018,Medium,Hoosac Valley Regional,,,,5632.0,3801.0,1890.0,1330.0,940.0,769.0,585.0,279.0,495.0,,,
2018,Medium,Lenox,,,,8277.0,3772.0,1466.0,1349.0,1863.0,829.0,742.0,482.0,1030.0,2384.884836852207,8502.389635316698,13345.832235316704
2018,Medium,Mohawk Trail,,,,6441.0,4153.0,2629.0,2405.0,1538.0,1185.0,714.0,483.0,505.0,,,
2018,Medium,Monson,,,,5353.0,2551.0,1906.0,1789.0,1284.0,1469.0,627.0,723.0,721.0,7740.40847983454,5441.040330920372,1008.5135220323576
2018,Medium,North Adams,,,,5548.0,3846.0,1796.0,1432.0,1305.0,1457.0,550.0,409.0,419.0,,,
2018,Medium,Palmer,,,,5890.0,2973.0,1440.0,1146.0,969.0,677.0,643.0,498.0,346.0,7243.478260869565,4411.503678929766,1689.1907169733036
2018,Medium,Pioneer Valley,,,,5697.0,4294.0,2312.0,2108.0,1346.0,1173.0,779.0,590.0,321.0,,,
2018,Medium,Ralph C Mahar,,,,5225.0,2695.0,2359.0,820.0,1340.0,1066.0,564.0,639.0,1111.0,,,
2018,Medium,Southwick-Tolland-Granville Regional School District,,,,5850.0,1978.0,1609.0,1163.0,936.0,1048.0,628.0,642.0,542.0,,,
2018,Medium,Ware,,,,4861.0,3033.0,1973.0,1743.0,1015.0,658.0,531.0,412.0,421.0,7060.370618941089,3840.116331096197,1387.4932905967507
2018,Large,Agawam,,,,6222.0,2850.0,1311.0,1861.0,1170.0,809.0,599.0,549.0,533.0,5025.818797186636,5777.941268598277,4419.480094506038
2018,Large,Belchertown,,,,4866.0,2205.0,1485.0,1233.0,1084.0,867.0,507.0,523.0,481.0,5789.606571187868,4731.212299915754,1522.053212341938
2018,Large,Central Berkshire,,,,5713.0,3997.0,1883.0,1232.0,1254.0,889.0,597.0,546.0,408.0,,,
2018,Large,Chicopee,,,,5903.0,2335.0,1881.0,1250.0,1158.0,1035.0,507.0,266.0,641.0,8038.488141273524,3792.261794276876,621.46389653502
2018,Large,East Longmeadow,,,,5757.0,2431.0,1312.0,1388.0,916.0,688.0,663.0,524.0,664.0,,,
2018,Large,Greenfield,,,,5490.0,3202.0,1330.0,1357.0,723.0,921.0,962.0,325.0,891.0,6376.057165279795,5020.787767903816,2676.374553920305
2018,Large,Hampden-Wilbraham,,,,5400.0,2437.0,1904.0,1342.0,1337.0,859.0,540.0,569.0,559.0,3893.360079575597,6899.061671087533,2659.845546363272
2018,Large,Holyoke,,,,5158.0,2471.0,2371.0,1735.0,1364.0,1572.0,590.0,382.0,1502.0,11047.582701531795,1637.1118675537675,38.64831754844448
2018,Large,Longmeadow,,,,6202.0,2050.0,995.0,1441.0,1250.0,754.0,652.0,517.0,637.0,1654.5364730878186,7798.270892351275,4752.71576902403
2018,Large,Ludlow,,,,5812.0,3561.0,1438.0,1566.0,969.0,977.0,676.0,452.0,416.0,5243.117986164489,5933.483089930823,3874.429398119716
2018,Large,Northampton,,,,5288.0,2751.0,1197.0,1347.0,1345.0,816.0,564.0,621.0,576.0,2693.3426802622,8428.233794610342,2738.9956358108784
2018,Large,Pittsfield,,,,5712.0,3776.0,1350.0,1300.0,1318.0,742.0,343.0,524.0,778.0,6728.4503816793895,4650.732824427481,2506.3825976433045
2018,Large,South Hadley,,,,5293.0,2234.0,1441.0,1306.0,1113.0,728.0,528.0,438.0,777.0,,,
2018,Large,West Springfield,,,,5172.0,1903.0,1619.0,1416.0,864.0,814.0,304.0,625.0,350.0,,,
2018,Large,Westfield,,,,5538.0,2903.0,1345.0,1053.0,976.0,973.0,290.0,543.0,419.0,6269.902813299233,4858.689989039094,1585.348113591523
2018,Springfield,Springfield,,,,5274.0,2635.0,2407.0,1036.0,1156.0,1060.0,490.0,438.0,1371.0,11276.14536281448,1264.943729431155,-106.24320288133424
2019,Tiny,Chesterfield-Goshen,,,,7713.0,2454.0,2100.0,1571.0,1670.0,1268.0,916.0,582.0,735.0,5988.08,6288.296,6323.64
2019,Tiny,Clarksburg,,,,6388.0,2872.0,1126.0,1637.0,854.0,1040.0,555.0,138.0,591.0,9202.435897435897,3637.415384615385,248.7435962985676
2019,Tiny,Conway,,,,6316.0,3592.0,1580.0,4377.0,1876.0,2069.0,602.0,862.0,835.0,6238.84,8588.67,12454.694143906114
2019,Tiny,Erving,,,,10960.0,8210.0,2355.0,5247.0,2279.0,1680.0,1052.0,423.0,797.0,1987.15811965812,8169.25641025641,12834.192172267409
2019,Tiny,Farmington River Reg,,,,5766.0,7069.0,4058.0,3563.0,2259.0,2316.0,1504.0,606.0,1346.0,,,
2019,Tiny,Florida,,,,6739.0,3711.0,1710.0,1652.0,5512.0,1633.0,790.0,299.0,1224.0,7839.1,6435.185714285714,7259.507406409015
2019,Tiny,Hancock,,,,12114.0,754.0,2917.0,2488.0,1283.0,3126.0,1020.0,0.0,367.0,2989.428571428572,8169.428571428572,10070.431714285718
2019,Tiny,Hawlemont,,,,5963.0,2721.0,1645.0,2319.0,1338.0,1249.0,623.0,389.0,397.0,5976.943396226415,6472.38679245283,2907.122550571836
2019,Tiny,Leverett,,,,7665.0,3781.0,1494.0,2477.0,1491.0,1278.0,826.0,351.0,503.0,2836.4174757281558,8334.747572815533,11372.310462528822
2019,Tiny,New Salem-Wendell,,,,5579.0,3986.0,1598.0,4063.0,1415.0,1290.0,1054.0,495.0,506.0,,,
2019,Tiny,Pelham,,,,6129.0,3791.0,1233.0,2273.0,1229.0,1194.0,489.0,499.0,466.0,2808.0843373493976,8053.168674698795,11170.93198796436
2019,Tiny,Petersham,,,,4874.0,2348.0,2594.0,1828.0,2091.0,1493.0,661.0,368.0,703.0,6191.757142857143,8306.985714285714,9037.620285714283
2019,Tiny,Richmond,,,,8429.0,2900.0,1823.0,1101.0,1732.0,1284.0,784.0,0.0,296.0,3034.025210084033,8858.680672268907,14790.255648316965
2019,Tiny,Rowe,,,,9379.0,8320.0,2636.0,2551.0,2020.0,2304.0,903.0,413.0,1221.0,2561.759259259259,9146.018518518518,26052.93196707578
2019,Tiny,Savoy,,,,3696.0,4186.0,1167.0,1543.0,1596.0,1516.0,649.0,254.0,988.0,8862.913793103447,6165.396551724138,2160.4167554498777
2019,Tiny,Shutesbury,,,,7914.0,2970.0,1664.0,3545.0,1663.0,1517.0,856.0,542.0,385.0,5312.508474576272,5670.881355932203,10001.876310734922
2019,Tiny,Westhampton,,,,7266.0,3452.0,1379.0,2149.0,964.0,1439.0,761.0,397.0,741.0,3613.206106870229,7274.6106870229,8452.0278583491
2019,Tiny,Whately,,,,5656.0,2078.0,1441.0,3028.0,1480.0,1597.0,471.0,590.0,676.0,2788.9371013563828,8358.489361702128,9948.807386320495
2019,Tiny,Williamsburg,,,,7296.0,3268.0,1379.0,1285.0,1635.0,1469.0,551.0,498.0,604.0,3418.1853932584268,7197.887640449439,6794.35757781076
2019,Tiny,Worthington,,,,4980.0,2741.0,2980.0,2294.0,0.0,1959.0,875.0,176.0,667.0,2276.3644859813085,8781.943925233645,5650.420724096924
2019,Small,Deerfield,,,,6035.0,2653.0,1127.0,2948.0,1210.0,1168.0,474.0,345.0,788.0,3529.977635782748,8276.041533546326,6855.42535287575
2019,Small,Frontier,,,,5644.0,3617.0,1814.0,1450.0,1577.0,948.0,552.0,685.0,855.0,5014.531802120141,8718.480565371025,7002.303904593642
2019,Small,Granby,,,,4627.0,2024.0,1243.0,1324.0,893.0,1001.0,1089.0,1521.0,197.0,6652.936962750717,6886.71776504298,522.566433302311
2019,Small,Hadley,,,,6479.0,2354.0,2251.0,1340.0,2200.0,920.0,870.0,433.0,459.0,1833.688612099644,8644.52846975089,4958.975723322096
2019,Small,Hampshire,,,,7355.0,3669.0,2147.0,1119.0,1110.0,945.0,513.0,757.0,841.0,4774.894273128063,7052.453744493391,6674.353891335959
2019,Small,Hatfield,,,,5102.0,1634.0,1501.0,1127.0,1023.0,1109.0,955.0,353.0,492.0,2451.1612903225805,8605.706744868035,4089.114597236055
2019,Small,Lee,,,,6951.0,4138.0,1723.0,2404.0,1506.0,768.0,502.0,607.0,483.0,3327.8888888888887,9303.962962962964,7116.225026980028
2019,Small,Lenox,,,,8116.0,3737.0,1453.0,1557.0,2115.0,877.0,791.0,633.0,897.0,2485.583003952569,8743.44466403162,14469.568300395254
2019,Small,Orange,,,,5383.0,2623.0,1608.0,2200.0,738.0,925.0,618.0,599.0,294.0,8565.193811074918,3076.171009771987,1147.8064297075484
2019,Small,Pioneer Valley,,,,5533.0,4588.0,2369.0,2003.0,1449.0,1002.0,1042.0,712.0,427.0,,,
2019,Small,Ralph C Mahar,,,,5372.0,2841.0,2210.0,1759.0,1460.0,1038.0,563.0,667.0,537.0,,,
2019,Small,Southampton,,,,5362.0,2032.0,939.0,1211.0,904.0,725.0,607.0,256.0,293.0,5285.720833333334,6872.429166666667,1179.7087299478474
2019,Small,Southern Berkshire,,,,7984.0,5531.0,3512.0,1986.0,1853.0,1623.0,1069.0,721.0,893.0,,,
2019,Small,Sunderland,,,,6001.0,1528.0,1028.0,4266.0,1253.0,1043.0,457.0,379.0,714.0,4517.125,8138.911458333333,3718.805949492414
2019,Medium,Amherst,,,,8538.0,5212.0,1362.0,3084.0,1646.0,1325.0,767.0,668.0,1092.0,5504.704339963833,8089.282097649187,9833.643316856684
2019,Medium,Amherst-Pelham,,,,7285.0,5047.0,2236.0,2122.0,1776.0,1544.0,759.0,925.0,610.0,6643.047452896021,8271.117236566643,5364.706908583391
2019,Medium,Athol-Royalston,,,,4817.0,2833.0,2033.0,1354.0,1187.0,1042.0,430.0,474.0,504.0,9995.155350978135,1852.8688147295743,466.303411967778
2019,Medium,Berkshire Hills,,,,7038.0,4776.0,2660.0,2025.0,1978.0,1187.0,960.0,878.0,961.0,,,
2019,Medium,Central Berkshire,,,,5677.0,3578.0,1937.0,1174.0,1303.0,1028.0,490.0,639.0,751.0,,,
2019,Medium,Easthampton,,,,5192.0,2758.0,1264.0,1109.0,1070.0,816.0,577.0,416.0,418.0,4649.01048951049,7070.134615384615,1308.2626823311464
2019,Medium,Gateway,,,,6115.0,3508.0,2525.0,1764.0,1566.0,921.0,879.0,550.0,429.0,6496.9999999353295,5946.592848844803,1943.5912752974475
2019,Medium,Gill-Montague,,,,5842.0,4282.0,1797.0,1833.0,1854.0,1338.0,741.0,609.0,597.0,5657.856232939035,5580.170154686079,4395.509554140127
2019,Medium,Hoosac Valley Regional,,,,5931.0,3625.0,1841.0,1374.0,976.0,807.0,638.0,365.0,372.0,,,
2019,Medium,Mohawk Trail,,,,6605.0,4348.0,2825.0,2683.0,1623.0,1301.0,731.0,541.0,439.0,,,
2019,Medium,Monson,,,,5706.0,2468.0,1983.0,1884.0,1602.0,1356.0,808.0,535.0,870.0,8043.891862955032,5915.989293361884,885.6727949102715
2019,Medium,Mount Greylock,,,,6506.0,3298.0,1852.0,1924.0,1487.0,720.0,487.0,512.0,351.0,,,
2019,Medium,North Adams,,,,6203.0,4052.0,2112.0,1640.0,1408.0,1378.0,461.0,441.0,700.0,,,
2019,Medium,Palmer,,,,6285.0,3106.0,1820.0,1288.0,990.0,764.0,589.0,514.0,466.0,7391.658735554045,4581.345343303875,1793.2307741379454
2019,Medium,Southwick-Tolland-Granville Regional School District,,,,5966.0,2047.0,1688.0,1104.0,1144.0,940.0,523.0,655.0,691.0,,,
2019,Medium,Ware,,,,5123.0,3112.0,2066.0,1838.0,1182.0,700.0,452.0,424.0,526.0,7330.711009174312,3985.663608562691,1650.186851161777
2019,Large,Agawam,,,,6896.0,3050.0,1388.0,1820.0,1341.0,1046.0,400.0,603.0,499.0,5133.077657036841,5956.647495361781,4918.891266607433
2019,Large,Belchertown,,,,5388.0,2277.0,1640.0,1089.0,1211.0,889.0,499.0,558.0,467.0,5893.705631399317,4933.415102389078,1789.1649021289547
2019,Large,Chicopee,,,,6082.0,2359.0,1976.0,1218.0,1276.0,997.0,533.0,266.0,591.0,8288.083095299922,3903.376006232148,832.5010953555225
2019,Large,East Longmeadow,,,,5956.0,2518.0,1562.0,1580.0,908.0,743.0,645.0,567.0,671.0,,,
