District,Metric_Type,Category,Latest_Year,Latest_Value,Year_5yr,Value_5yr,Year_10yr,Value_10yr,Start_Year,Start_Value,CAGR_5yr,CAGR_10yr,CAGR_15yr
Sizer School: A North Central Charter Essential (District),Expenditure,Instructional Leadership,2024,1284.0,2019,921.0,2014,,2009,,0.06871296666941751,,
Sizer School: A North Central Charter Essential (District),Expenditure,Administration,2024,2170.0,2019,1745.0,2014,,2009,,0.04455872382208148,,
Sizer School: A North Central Charter Essential (District),Expenditure,"Guidance, Counseling and Testing",2024,2220.0,2019,1073.0,2014,,2009,,0.15651335043291614,,
Sizer School: A North Central Charter Essential (District),Expenditure,Other,2024,442.0,2019,236.0,2014,,2009,,0.13371019809570495,,
Sizer School: A North Central Charter Essential (District),Expenditure,Total PPE,2024,18826.0,2019,16799.0,2014,,2009,,0.023045442147419548,,
Sizer School: A North Central Charter Essential (District),Enrollment,In-District FTE Pupils,2024,309.6,2019,364.0,2014,,2009,,-0.031856099472464705,,
Sizer School: A North Central Charter Essential (District),Enrollment,Out-of-District FTE Pupils,2024,0.0,2019,0.0,2014,,2009,,,,
Somerset,Expenditure,Teachers,2024,7737.0,2019,5778.0,2014,5126.0,2009,4683.0,0.06012972499287872,0.0420280254163623,0.0340381514485395
Somerset,Expenditure,"Insurance, Retirement and Other",2024,4274.0,2019,3687.0,2014,2944.0,2009,2067.0,0.02998826351293582,0.037981638834387654,0.049622027002519165
Somerset,Expenditure,Pupil Services,2024,1670.0,2019,1257.0,2014,1068.0,2009,1168.0,0.058464358546017614,0.04571785126220518,0.02412171596581758
Somerset,Expenditure,Other Teaching Services,2024,1590.0,2019,1095.0,2014,1254.0,2009,754.0,0.07744869885702954,0.024023583795236503,0.050997586120911986
Somerset,Expenditure,Operations and Maintenance,2024,1386.0,2019,1217.0,2014,890.0,2009,1038.0,0.02634774015571817,0.04529126775272263,0.019462037961721634
Somerset,Expenditure,Instructional Leadership,2024,1258.0,2019,868.0,2014,696.0,2009,837.0,0.07704086898978835,0.06097986035360181,0.027535919010185594
Somerset,Expenditure,Administration,2024,618.0,2019,357.0,2014,299.0,2009,375.0,0.11599963303302441,0.07530515714294816,0.033864953956996846
Somerset,Expenditure,"Guidance, Counseling and Testing",2024,465.0,2019,140.0,2014,113.0,2009,252.0,0.27134957864314835,0.1519601373583992,0.041686000198311035
Somerset,Expenditure,Other,2024,704.0,2019,546.0,2014,269.0,2009,565.0,0.052145987507506986,0.10098661182790103,0.014771544992012497
Somerset,Expenditure,Total PPE,2024,19702.0,2019,14945.0,2014,12659.0,2009,11739.0,0.056824515205290194,0.045228135295486416,0.035122973638605615
Somerset,Enrollment,In-District FTE Pupils,2024,1609.3,2019,1793.3,2014,1832.1,2009,2725.1,-0.021418925059158767,-0.012882653785058484,-0.03450438761748342
Somerset,Enrollment,Out-of-District FTE Pupils,2024,54.4,2019,54.1,2014,51.5,2009,43.8,0.0011066054383574997,0.0054932675853274215,0.014553575957345632
Somerset,NSS,Ch70 Aid,2024,6531.89742014742,2019,4562.268415178572,2014,2821.393739451339,2009,2089.585064177363,0.07441411348508775,0.08757086753586774,0.07894329387273213
Somerset,NSS,Req NSS (minus Ch70),2024,6456.222972972973,2019,5333.193080357143,2014,6133.394809497515,2009,6188.645274212368,0.03895860110474825,0.005142785809123307,0.0028258694033262977
Somerset,NSS,Actual NSS (minus Req NSS),2024,4949.303194871008,2019,4213.694294310734,2014,3316.301450197667,2009,3267.5168416958386,0.03270482726078017,0.04085205950305726,0.02806777975847119
Somerset,NSS,Total Actual NSS per pupil,2024,17937.4235879914,2019,14109.155789846449,2014,12271.089999146521,2009,11545.74718008557,0.04918435761638662,0.03869416582836127,0.029807067508262897
Somerset,Enrollment,Foundation Enrollment,2024,1628.0,2019,1792.0,2014,1811.0,2009,2571.0,-0.019012939282793018,-0.010596152160079919,-0.030003527458905555
Somerset Berkley Regional School District,Expenditure,Teachers,2024,7588.0,2019,5781.0,2014,5413.0,2009,,0.05590505879116847,0.034353359904081726,
Somerset Berkley Regional School District,Expenditure,"Insurance, Retirement and Other",2024,3082.0,2019,2352.0,2014,2083.0,2009,,0.055550615674816006,0.039954495076529595,
Somerset Berkley Regional School District,Expenditure,Pupil Services,2024,2446.0,2019,1894.0,2014,1791.0,2009,,0.05248349895627746,0.03165879915527925,
Somerset Berkley Regional School District,Expenditure,Other Teaching Services,2024,836.0,2019,656.0,2014,438.0,2009,,0.04968861687192305,0.0667759513401025,
Somerset Berkley Regional School District,Expenditure,Operations and Maintenance,2024,1736.0,2019,1253.0,2014,947.0,2009,,0.06738164423708626,0.06247806851252502,
Somerset Berkley Regional School District,Expenditure,Instructional Leadership,2024,1914.0,2019,1687.0,2014,1380.0,2009,,0.025570145945788436,0.033252071644004344,
Somerset Berkley Regional School District,Expenditure,Administration,2024,596.0,2019,373.0,2014,435.0,2009,,0.09826586500638146,0.03199050207122811,
Somerset Berkley Regional School District,Expenditure,"Guidance, Counseling and Testing",2024,409.0,2019,302.0,2014,656.0,2009,,0.06253506936571873,-0.046145908632422294,
Somerset Berkley Regional School District,Expenditure,Other,2024,904.0,2019,652.0,2014,452.0,2009,,0.0675400251389413,0.07177346253629313,
Somerset Berkley Regional School District,Expenditure,Total PPE,2024,19511.0,2019,14950.0,2014,13595.0,2009,,0.054696894492926695,0.03678816653461858,
Somerset Berkley Regional School District,Enrollment,In-District FTE Pupils,2024,940.3,2019,1012.7,2014,933.4,2009,,-0.014725766989573175,0.0007367852697501842,
Somerset Berkley Regional School District,Enrollment,Out-of-District FTE Pupils,2024,50.9,2019,55.0,2014,34.4,2009,,-0.015374637044068717,0.03995832051021342,
Somerville,Expenditure,Teachers,2024,9216.0,2019,7468.0,2014,6025.0,2009,5106.0,0.04295994918951984,0.043418521402867505,0.040153521419946436
Somerville,Expenditure,"Insurance, Retirement and Other",2024,4163.0,2019,2968.0,2014,2776.0,2009,3814.0,0.07001164177859875,0.0413547321695924,0.005854233507367246
Somerville,Expenditure,Pupil Services,2024,2932.0,2019,1872.0,2014,1555.0,2009,1379.0,0.09388489230633201,0.06547522877975909,0.0515743396682935
Somerville,Expenditure,Other Teaching Services,2024,2476.0,2019,1278.0,2014,1234.0,2009,963.0,0.14141600328544301,0.07212037122337822,0.06498042083554867
Somerville,Expenditure,Operations and Maintenance,2024,2463.0,2019,1932.0,2014,1843.0,2009,1739.0,0.049763474769281446,0.029423095680410016,0.02347598160113229
Somerville,Expenditure,Instructional Leadership,2024,2294.0,2019,1723.0,2014,1220.0,2009,1019.0,0.05891628471324939,0.0651808702860508,0.05558841518862523
Somerville,Expenditure,Administration,2024,1126.0,2019,733.0,2014,489.0,2009,470.0,0.08964964870007153,0.0869835035777371,0.059976008382448986
Somerville,Expenditure,"Guidance, Counseling and Testing",2024,1484.0,2019,673.0,2014,658.0,2009,584.0,0.17134213912213614,0.08472787516985636,0.06414645741500147
Somerville,Expenditure,Other,2024,1258.0,2019,705.0,2014,979.0,2009,773.0,0.12278940237200597,0.025391693376450197,0.032999417154736754
Somerville,Expenditure,Total PPE,2024,27412.0,2019,19352.0,2014,16779.0,2009,15847.0,0.07211895296908444,0.05030991411733288,0.03720892310644541
Somerville,Enrollment,In-District FTE Pupils,2024,4974.7,2019,4961.5,2014,4829.2,2009,4908.7,0.0005315317955176813,0.002972834615458275,0.0008907916073266353
Somerville,Enrollment,Out-of-District FTE Pupils,2024,380.9,2019,505.1,2014,566.1,2009,456.0,-0.054880506371227766,-0.038848646673452,-0.011925384576307319
Somerville,NSS,Ch70 Aid,2024,4165.69568627451,2019,3851.6536566881396,2014,3688.35824009103,2009,4008.8098092643054,0.015799658480882828,0.012244543605258507,0.0025625378081051142
Somerville,NSS,Req NSS (minus Ch70),2024,14097.447647058823,2019,10316.184160666919,2014,9823.817940451356,2009,7778.9283768003115,0.06444758456478161,0.03677858592457395,0.04043442783855178
Somerville,NSS,Actual NSS (minus Req NSS),2024,7317.037016371395,2019,4667.514864097466,2014,1774.0088252580056,2009,2348.022067975164,0.09408208936132922,0.15222673423390698,0.07872035024908919
Somerville,NSS,Total Actual NSS per pupil,2024,25580.18034970473,2019,18835.352681452525,2014,15286.185005800391,2009,14135.76025403978,0.06312901010314209,0.05283532739679697,0.04033280985994825
Somerville,Enrollment,Foundation Enrollment,2024,5100.0,2019,5278.0,2014,5273.0,2009,5138.0,-0.006837854423252576,-0.0033303341757238147,-0.0004947681590078412
South Hadley,Expenditure,Teachers,2024,7270.0,2019,5635.0,2014,5083.0,2009,4556.0,0.05227220285886536,0.03643347170266176,0.031644450578649286
South Hadley,Expenditure,"Insurance, Retirement and Other",2024,3115.0,2019,2358.0,2014,2022.0,2009,1638.0,0.05726255243836542,0.04416153360203667,0.04378153627382786
South Hadley,Expenditure,Pupil Services,2024,2342.0,2019,1596.0,2014,1200.0,2009,934.0,0.07971914158645133,0.06915473697007224,0.06320252897839596
South Hadley,Expenditure,Other Teaching Services,2024,2275.0,2019,1418.0,2014,1120.0,2009,1037.0,0.09916030022094957,0.07343644893448187,0.05377245692659005
South Hadley,Expenditure,Operations and Maintenance,2024,1646.0,2019,1109.0,2014,1085.0,2009,986.0,0.08218038265231686,0.04255748173559759,0.034753397568145106
South Hadley,Expenditure,Instructional Leadership,2024,1102.0,2019,667.0,2014,717.0,2009,600.0,0.10563340590814718,0.04391765821809379,0.04136271218092169
South Hadley,Expenditure,Administration,2024,656.0,2019,567.0,2014,602.0,2009,431.0,0.02958962142020427,0.008627337165352689,0.028399297445103944
South Hadley,Expenditure,"Guidance, Counseling and Testing",2024,643.0,2019,466.0,2014,399.0,2009,319.0,0.06651019482154585,0.048875177812310655,0.04783930731782049
South Hadley,Expenditure,Other,2024,761.0,2019,837.0,2014,1212.0,2009,593.0,-0.01885806170236881,-0.045473030279161275,0.01676829975224159
South Hadley,Expenditure,Total PPE,2024,19810.0,2019,14653.0,2014,13440.0,2009,11094.0,0.06216401816462103,0.0395575111441826,0.039408875487961126
South Hadley,Enrollment,In-District FTE Pupils,2024,1642.9,2019,1919.5,2014,1911.3,2009,2200.9,-0.030641098717408388,-0.015018152178849498,-0.019304788807237405
South Hadley,Enrollment,Out-of-District FTE Pupils,2024,307.1,2019,251.8,2014,208.4,2009,147.2,0.04050654925615338,0.039532831505201704,0.05024704216000209
South Middlesex Regional Vocational Technical,Expenditure,Teachers,2024,9907.0,2019,9212.0,2014,8423.0,2009,10150.0,0.014653240559491687,0.016359933693809836,-0.0016141709888368716
South Middlesex Regional Vocational Technical,Expenditure,"Insurance, Retirement and Other",2024,4738.0,2019,4221.0,2014,3953.0,2009,3265.0,0.023377680297107295,0.01827908631511077,0.02513436267282798
South Middlesex Regional Vocational Technical,Expenditure,Pupil Services,2024,3449.0,2019,2738.0,2014,2763.0,2009,2321.0,0.04725381259668149,0.02242446035399337,0.026757467843059768
South Middlesex Regional Vocational Technical,Expenditure,Other Teaching Services,2024,1276.0,2019,1140.0,2014,939.0,2009,873.0,0.022796338452456544,0.031142074819567878,0.02562617366656239
South Middlesex Regional Vocational Technical,Expenditure,Operations and Maintenance,2024,3625.0,2019,3637.0,2014,3605.0,2009,4140.0,-0.0006607571434316117,0.0005534048289537186,-0.008817000224259686
South Middlesex Regional Vocational Technical,Expenditure,Instructional Leadership,2024,2486.0,2019,1596.0,2014,1574.0,2009,1937.0,0.09268164412466962,0.04676607652050557,0.016774783351861
South Middlesex Regional Vocational Technical,Expenditure,Administration,2024,1204.0,2019,1275.0,2014,1449.0,2009,1719.0,-0.011393957891125517,-0.018351945636041034,-0.023459991945040337
South Middlesex Regional Vocational Technical,Expenditure,"Guidance, Counseling and Testing",2024,1533.0,2019,1424.0,2014,1272.0,2009,915.0,0.014860695619859365,0.01883886732361839,0.035002512488754745
South Middlesex Regional Vocational Technical,Expenditure,Other,2024,3514.0,2019,1413.0,2014,1881.0,2009,2539.0,0.19986371224215782,0.06448928968634626,0.021902050103907333
South Middlesex Regional Vocational Technical,Expenditure,Total PPE,2024,31732.0,2019,26656.0,2014,25859.0,2009,27859.0,0.035477086748409326,0.020677572234933272,0.008715733509713663
South Middlesex Regional Vocational Technical,Enrollment,In-District FTE Pupils,2024,853.0,2019,739.4,2014,674.0,2009,598.6,0.028996546008745572,0.023832504749653927,0.023892011433231053
South Middlesex Regional Vocational Technical,Enrollment,Out-of-District FTE Pupils,2024,0.0,2019,0.0,2014,0.0,2009,0.0,,,
South Shore Charter Public (District),Expenditure,Teachers,2024,7569.0,2019,6259.0,2014,,2009,,0.03873965294786963,,
South Shore Charter Public (District),Expenditure,"Insurance, Retirement and Other",2024,2090.0,2019,3845.0,2014,,2009,,-0.1147825052574184,,
South Shore Charter Public (District),Expenditure,Pupil Services,2024,2303.0,2019,518.0,2014,,2009,,0.34769878130140297,,
South Shore Charter Public (District),Expenditure,Other Teaching Services,2024,1708.0,2019,1142.0,2014,,2009,,0.08383794740325334,,
South Shore Charter Public (District),Expenditure,Operations and Maintenance,2024,790.0,2019,830.0,2014,,2009,,-0.009829918451996655,,
South Shore Charter Public (District),Expenditure,Instructional Leadership,2024,1203.0,2019,971.0,2014,,2009,,0.043780741346919116,,
South Shore Charter Public (District),Expenditure,Administration,2024,1122.0,2019,1090.0,2014,,2009,,0.005803799332352755,,
South Shore Charter Public (District),Expenditure,"Guidance, Counseling and Testing",2024,696.0,2019,503.0,2014,,2009,,0.06710769318546528,,
South Shore Charter Public (District),Expenditure,Other,2024,611.0,2019,561.0,2014,,2009,,0.017221825444116545,,
South Shore Charter Public (District),Expenditure,Total PPE,2024,18092.0,2019,15719.0,2014,,2009,,0.0285190334562353,,
South Shore Charter Public (District),Enrollment,In-District FTE Pupils,2024,1060.2,2019,946.3,2014,,2009,,0.02299095062132306,,
South Shore Charter Public (District),Enrollment,Out-of-District FTE Pupils,2024,0.0,2019,0.0,2014,,2009,,,,
South Shore Regional Vocational Technical,Expenditure,Teachers,2024,10615.0,2019,8163.0,2014,7758.0,2009,7309.0,0.05393551742837022,0.031851078238152475,0.02518946763048202
South Shore Regional Vocational Technical,Expenditure,"Insurance, Retirement and Other",2024,3543.0,2019,2835.0,2014,2612.0,2009,2336.0,0.0455952889686877,0.030955210633779373,0.02815806752279748
South Shore Regional Vocational Technical,Expenditure,Pupil Services,2024,3905.0,2019,3146.0,2014,1732.0,2009,1406.0,0.04417301168073928,0.0846941928041196,0.0704729919246716
South Shore Regional Vocational Technical,Expenditure,Other Teaching Services,2024,1437.0,2019,861.0,2014,802.0,2009,333.0,0.10787490057247062,0.06005461228590403,0.10238721788866045
South Shore Regional Vocational Technical,Expenditure,Operations and Maintenance,2024,2288.0,2019,1923.0,2014,1793.0,2009,1641.0,0.03536945190190388,0.024678380150327417,0.022405465887194165
South Shore Regional Vocational Technical,Expenditure,Instructional Leadership,2024,1239.0,2019,1247.0,2014,1111.0,2009,662.0,-0.001286384707122501,0.01096407895953977,0.04267162389585777
South Shore Regional Vocational Technical,Expenditure,Administration,2024,3230.0,2019,1293.0,2014,1266.0,2009,1042.0,0.20093858770392914,0.09818847498808037,0.07833984681933326
South Shore Regional Vocational Technical,Expenditure,"Guidance, Counseling and Testing",2024,557.0,2019,424.0,2014,760.0,2009,956.0,0.05608255249426586,-0.03059744442988721,-0.035372097121231905
South Shore Regional Vocational Technical,Expenditure,Other,2024,3206.0,2019,1266.0,2014,2423.0,2009,2026.0,0.20422035120599413,0.02839749566979899,0.031070287235534844
South Shore Regional Vocational Technical,Expenditure,Total PPE,2024,30020.0,2019,21158.0,2014,20257.0,2009,17711.0,0.07247509309416356,0.04012026026405069,0.03580461177967087
South Shore Regional Vocational Technical,Enrollment,In-District FTE Pupils,2024,659.9,2019,629.6,2014,594.6,2009,579.6,0.00944504783531852,0.01047441640503477,0.008687525939023777
South Shore Regional Vocational Technical,Enrollment,Out-of-District FTE Pupils,2024,0.0,2019,0.0,2014,2.0,2009,0.0,,,
Southampton,Expenditure,Teachers,2023,6043.0,2018,5263.0,2013,4621.0,2008,,0.028025399283073682,0.027192080930294793,
Southampton,Expenditure,"Insurance, Retirement and Other",2023,2388.0,2018,1988.0,2013,1305.0,2008,,0.03734588494671165,0.06228825811428207,
Southampton,Expenditure,Pupil Services,2023,981.0,2018,928.0,2013,715.0,2008,,0.011170069878918554,0.0321345037802403,
Southampton,Expenditure,Other Teaching Services,2023,1269.0,2018,1095.0,2013,857.0,2008,,0.029934249835423143,0.04003530002778377,
Southampton,Expenditure,Operations and Maintenance,2023,1257.0,2018,794.0,2013,571.0,2008,,0.09623321080150249,0.08210627868483544,
Southampton,Expenditure,Instructional Leadership,2023,780.0,2018,699.0,2013,622.0,2008,,0.02217083514665097,0.022893506869921643,
Southampton,Expenditure,Administration,2023,648.0,2018,565.0,2013,395.0,2008,,0.027792186144409037,0.0507461103850082,
Southampton,Expenditure,"Guidance, Counseling and Testing",2023,128.0,2018,244.0,2013,219.0,2008,,-0.12105028701095,-0.05228755101035876,
Southampton,Expenditure,Other,2023,514.0,2018,240.0,2013,401.0,2008,,0.16452918050020005,0.025136919649159317,
Southampton,Expenditure,Total PPE,2023,14008.0,2018,11816.0,2013,9706.0,2008,,0.034620621194301426,0.037369761750379205,
Southampton,Enrollment,In-District FTE Pupils,2023,484.5,2018,514.3,2013,553.0,2008,,-0.011866890693233545,-0.013137003333931307,
Southampton,Enrollment,Out-of-District FTE Pupils,2023,84.6,2018,63.5,2013,39.3,2008,,0.05905698158226791,0.07968677375896771,
Southampton,NSS,Ch70 Aid,2024,5331.80081300813,2019,5285.720833333334,2014,5074.9504132231405,2009,4904.482176360225,0.0017375162133910216,0.004949437261882794,0.005584839248525153
Southampton,NSS,Req NSS (minus Ch70),2024,8758.884146341463,2019,6872.429166666667,2014,5550.3822314049585,2009,3859.7429643527203,0.04970605400602923,0.046676778337066294,0.05615102902855007
Southampton,NSS,Actual NSS (minus Req NSS),2024,-14090.684959349594,2019,1179.7087299478474,2014,168.22353237859852,2009,511.8968105065666,-2.5888413472997724,-8.476167567113944,-1.9017611193169486
Southampton,NSS,Total Actual NSS per pupil,2024,0.0,2019,13337.85872994785,2014,10793.556177006698,2009,9276.121951219511,,,
Southampton,Enrollment,Foundation Enrollment,2024,492.0,2019,480.0,2014,484.0,2009,533.0,0.0049507371194885685,0.0016407254971886331,-0.005321968391060583
Southborough,Expenditure,Teachers,2024,8451.0,2019,8218.0,2014,6136.0,2009,4810.0,0.005607243489920144,0.032529039983710595,0.03828728357030675
Southborough,Expenditure,"Insurance, Retirement and Other",2024,4143.0,2019,3423.0,2014,2517.0,2009,1842.0,0.03891880386029234,0.051097908152301974,0.05552458644672842
Southborough,Expenditure,Pupil Services,2024,2019.0,2019,1225.0,2014,889.0,2009,820.0,0.10509609950582277,0.08548407359970556,0.061911109771988215
Southborough,Expenditure,Other Teaching Services,2024,3162.0,2019,2309.0,2014,2042.0,2009,984.0,0.06489695827060915,0.04469763798105464,0.08093053291019481
Southborough,Expenditure,Operations and Maintenance,2024,1753.0,2019,1719.0,2014,1233.0,2009,1091.0,0.003924858068739656,0.03581425598755428,0.03212067490688719
Southborough,Expenditure,Instructional Leadership,2024,1501.0,2019,950.0,2014,1023.0,2009,790.0,0.0958003060411996,0.03908363710080187,0.043718961314666016
Southborough,Expenditure,Administration,2024,629.0,2019,532.0,2014,470.0,2009,351.0,0.03406491385416932,0.02956857595484008,0.03965577093885764
Southborough,Expenditure,"Guidance, Counseling and Testing",2024,499.0,2019,540.0,2014,434.0,2009,321.0,-0.015668559395154213,0.014053997947775176,0.029847773061376648
Southborough,Expenditure,Other,2024,420.0,2019,364.0,2014,445.0,2009,319.0,0.029033661071187877,-0.0057652737446075575,0.018506739655553384
Southborough,Expenditure,Total PPE,2024,22577.0,2019,19280.0,2014,15189.0,2009,11328.0,0.03207638413463698,0.04043200958199944,0.047050269329502736
Southborough,Enrollment,In-District FTE Pupils,2024,1303.8,2019,1267.2,2014,1375.5,2009,1592.4,0.005710912525482836,-0.005339118358342998,-0.0132421564935854
Southborough,Enrollment,Out-of-District FTE Pupils,2024,29.3,2019,22.1,2014,31.9,2009,47.2,0.05802290389936471,-0.00846581085903264,-0.03128719294714444
Southborough,NSS,Ch70 Aid,2024,2635.9758333333334,2019,2432.7460840890353,2014,2015.187958883994,2009,1876.4052459016393,0.01617598803157483,0.027217918452285605,0.022918388378933452
Southborough,NSS,Req NSS (minus Ch70),2024,9513.7,2019,7942.316570486398,2014,7843.983847283407,2009,6147.9960655737705,0.036765296757800936,0.019486023324134294,0.029534864060468458
Southborough,NSS,Actual NSS (minus Req NSS),2024,11466.400242333331,2019,9320.465067025409,2014,5048.894429953911,2009,3818.4406933329974,0.042312396063689084,0.08548313611137015,0.07605896432421666
Southborough,NSS,Total Actual NSS per pupil,2024,23616.076075666664,2019,19695.52772160084,2014,14908.066236121313,2009,11842.842004808408,0.03697437247401014,0.04707705431796749,0.047088653704215666
Southborough,Enrollment,Foundation Enrollment,2024,1200.0,2019,1213.0,2014,1362.0,2009,1525.0,-0.002152694256670862,-0.012583423326424259,-0.015851216108043853
Southbridge,Expenditure,Teachers,2024,6814.0,2019,5943.0,2014,4677.0,2009,6099.0,0.027730581643703678,0.03834930351934096,0.007417675389896017
Southbridge,Expenditure,"Insurance, Retirement and Other",2024,3107.0,2019,2579.0,2014,1895.0,2009,1442.0,0.03795370203761794,0.05068662517327294,0.05250717757854706
Southbridge,Expenditure,Pupil Services,2024,3917.0,2019,2618.0,2014,1934.0,2009,1527.0,0.08391889210767944,0.07312351167930808,0.06481534792241761
Southbridge,Expenditure,Other Teaching Services,2024,2650.0,2019,1836.0,2014,1698.0,2009,1227.0,0.07615453311053821,0.04551632594907118,0.05267284701637487
Southbridge,Expenditure,Operations and Maintenance,2024,1777.0,2019,1228.0,2014,1071.0,2009,1100.0,0.07670768341242651,0.051937156927936545,0.03249109861993915
Southbridge,Expenditure,Instructional Leadership,2024,2888.0,2019,1595.0,2014,832.0,2009,805.0,0.12607495720847361,0.13252392719645245,0.08889688118042427
Southbridge,Expenditure,Administration,2024,934.0,2019,857.0,2014,607.0,2009,449.0,0.017356609344028495,0.044036828017328,0.05004207699921781
Southbridge,Expenditure,"Guidance, Counseling and Testing",2024,951.0,2019,235.0,2014,328.0,2009,298.0,0.3225817659973935,0.11232235945718116,0.0804324436022883
Southbridge,Expenditure,Other,2024,1547.0,2019,783.0,2014,444.0,2009,495.0,0.1458973374656971,0.13294997549276744,0.07892769459473503
Southbridge,Expenditure,Total PPE,2024,24585.0,2019,17674.0,2014,13486.0,2009,13442.0,0.06823566205713583,0.061887982150135246,0.04107117371694269
Southbridge,Enrollment,In-District FTE Pupils,2024,1888.6,2019,2005.1,2014,2225.1,2009,2090.5,-0.011900249410951358,-0.016262911838281657,-0.0067482911884660934
Southbridge,Enrollment,Out-of-District FTE Pupils,2024,417.7,2019,362.8,2014,267.1,2009,219.1,0.02858323014445796,0.0457287754627238,0.04395426565822014
Southbridge,NSS,Ch70 Aid,2024,13389.139030023094,2019,9186.395419187555,2014,7694.6122973057845,2009,7204.700884955752,0.07825505584049486,0.05695522716539836,0.0421793085126676
Southbridge,NSS,Req NSS (minus Ch70),2024,4206.806004618938,2019,3245.599827139153,2014,3196.8280991735537,2009,1925.7238938053097,0.05325008467876402,0.02783480560233409,0.0534741847419804
Southbridge,NSS,Actual NSS (minus Req NSS),2024,404.8239504603639,2019,665.1027704464045,2014,398.8210865342497,2009,1303.0424778761062,-0.09452703421652053,0.0014950535528708286,-0.07497420892773088
Southbridge,NSS,Total Actual NSS per pupil,2024,18000.768985102393,2019,13097.098016773112,2014,11290.261483013588,2009,10433.467256637168,0.06567111926589364,0.047752500109311535,0.03702882172577948
Southbridge,Enrollment,Foundation Enrollment,2024,2165.0,2019,2314.0,2014,2420.0,2009,2260.0,-0.013223247882018452,-0.011072956345310803,-0.00285886908372035
Southeastern Regional Vocational Technical,Expenditure,Teachers,2024,8028.0,2019,7641.0,2014,7392.0,2009,6464.0,0.009930371384751613,0.00828786542696891,0.01455065223701224
Southeastern Regional Vocational Technical,Expenditure,"Insurance, Retirement and Other",2024,3397.0,2019,3349.0,2014,2386.0,2009,2035.0,0.0028502332863606927,0.035958864067351826,0.03474993761032441
Southeastern Regional Vocational Technical,Expenditure,Pupil Services,2024,2729.0,2019,2205.0,2014,2309.0,2009,2508.0,0.04356375878596097,0.01685249898560337,0.005645852687780728
Southeastern Regional Vocational Technical,Expenditure,Other Teaching Services,2024,1011.0,2019,627.0,2014,952.0,2009,464.0,0.10026354302588336,0.006031132907563963,0.05329222484117069
Southeastern Regional Vocational Technical,Expenditure,Operations and Maintenance,2024,2933.0,2019,1680.0,2014,2404.0,2009,2367.0,0.117893822526135,0.020088284857250338,0.014396137777485718
Southeastern Regional Vocational Technical,Expenditure,Instructional Leadership,2024,3188.0,2019,2537.0,2014,2617.0,2009,2064.0,0.04674180413141649,0.01993256639981489,0.029407294337834733
Southeastern Regional Vocational Technical,Expenditure,Administration,2024,871.0,2019,655.0,2014,703.0,2009,781.0,0.05865723772222475,0.021659747742869495,0.007297620593357035
Southeastern Regional Vocational Technical,Expenditure,"Guidance, Counseling and Testing",2024,922.0,2019,734.0,2014,597.0,2009,494.0,0.04666324170299729,0.044421152628671745,0.04247807895791755
Southeastern Regional Vocational Technical,Expenditure,Other,2024,2142.0,2019,1423.0,2014,1464.0,2009,1642.0,0.0852328047688855,0.03879018841640036,0.01787962448249547
Southeastern Regional Vocational Technical,Expenditure,Total PPE,2024,25221.0,2019,20851.0,2014,20824.0,2009,18819.0,0.03878837964588944,0.019341755583433873,0.019712439546949234
Southeastern Regional Vocational Technical,Enrollment,In-District FTE Pupils,2024,1564.8,2019,1495.3,2014,1316.9,2009,1295.9,0.009127638063178178,0.017397354407258314,0.012649509083020982
Southeastern Regional Vocational Technical,Enrollment,Out-of-District FTE Pupils,2024,1.0,2019,2.0,2014,4.9,2009,1.0,-0.12944943670387588,-0.14693840181107776,0.0
Southern Berkshire,Expenditure,Teachers,2024,7733.0,2019,7984.0,2014,6517.0,2009,5397.0,-0.006368167401229807,0.017255458504906285,0.024266666753296917
Southern Berkshire,Expenditure,"Insurance, Retirement and Other",2024,6202.0,2019,5531.0,2014,4329.0,2009,2977.0,0.02316487071999873,0.036607669259952846,0.05014723964983303
Southern Berkshire,Expenditure,Pupil Services,2024,6705.0,2019,3512.0,2014,2426.0,2009,1798.0,0.1380696847048235,0.10700809983204196,0.09170996116187036
Southern Berkshire,Expenditure,Other Teaching Services,2024,3514.0,2019,1986.0,2014,1790.0,2009,1376.0,0.12089389198983613,0.06978098113223141,0.06449972819648053
Southern Berkshire,Expenditure,Operations and Maintenance,2024,3683.0,2019,1853.0,2014,1616.0,2009,1141.0,0.1472690029071022,0.085865503129124,0.08125402785287794
Southern Berkshire,Expenditure,Instructional Leadership,2024,1945.0,2019,1623.0,2014,1227.0,2009,999.0,0.036860230593306564,0.04714664182861372,0.045418724532944044
Southern Berkshire,Expenditure,Administration,2024,1260.0,2019,1069.0,2014,677.0,2009,585.0,0.03342405877570176,0.06408957318820252,0.05248111509861397
Southern Berkshire,Expenditure,"Guidance, Counseling and Testing",2024,1197.0,2019,721.0,2014,536.0,2009,248.0,0.10670475811858315,0.08365973316742603,0.11064729864855916
Southern Berkshire,Expenditure,Other,2024,923.0,2019,893.0,2014,542.0,2009,529.0,0.006630415246059673,0.054678860865957635,0.03780653701015346
Southern Berkshire,Expenditure,Total PPE,2024,33162.0,2019,25172.0,2014,19660.0,2009,15050.0,0.05668270282700494,0.05367268119296886,0.05408009995335439
Southern Berkshire,Enrollment,In-District FTE Pupils,2024,613.6,2019,677.8,2014,752.1,2009,894.6,-0.019705068245264967,-0.020146888109880412,-0.024822294684304524
