District,YEAR,Component,Value
Amesbury,2018,Ch70 Aid,4087.319350473613
Amesbury,2019,Ch70 Aid,4152.651046405824
Amesbury,2020,Ch70 Aid,4351.745738636364
Amesbury,2021,Ch70 Aid,4514.18811394892
Amesbury,2022,Ch70 Aid,4792.117616580311
Amesbury,2023,Ch70 Aid,4984.806709265175
Amesbury,2024,Ch70 Aid,5128.471575527883
Amesbury,1993,Req NSS (minus Ch70),2700.3944305901914
Amesbury,1994,Req NSS (minus Ch70),2567.239430894309
Amesbury,1995,Req NSS (minus Ch70),2743.359568517779
Amesbury,1996,Req NSS (minus Ch70),2698.5602294455066
Amesbury,1997,Req NSS (minus Ch70),2671.5189028910304
Amesbury,1998,Req NSS (minus Ch70),2744.2961011591146
Amesbury,1999,Req NSS (minus Ch70),3073.9252167630057
Amesbury,2000,Req NSS (minus Ch70),3096.1997273346965
Amesbury,2001,Req NSS (minus Ch70),3289.2538699690404
Amesbury,2002,Req NSS (minus Ch70),3577.9911785462245
Amesbury,2003,Req NSS (minus Ch70),3672.3309401709403
Amesbury,2004,Req NSS (minus Ch70),3923.418026969482
Amesbury,2005,Req NSS (minus Ch70),4263.059141723765
Amesbury,2006,Req NSS (minus Ch70),4665.746897329824
Amesbury,2007,Req NSS (minus Ch70),5009.421587798201
Amesbury,2008,Req NSS (minus Ch70),5348.313160032494
Amesbury,2009,Req NSS (minus Ch70),5118.782343368593
Amesbury,2010,Req NSS (minus Ch70),5622.150559933638
Amesbury,2011,Req NSS (minus Ch70),5585.990176013099
Amesbury,2012,Req NSS (minus Ch70),5750.991708126036
Amesbury,2013,Req NSS (minus Ch70),6023.730313293819
Amesbury,2014,Req NSS (minus Ch70),6084.6589115081015
Amesbury,2015,Req NSS (minus Ch70),6029.0307377049185
Amesbury,2016,Req NSS (minus Ch70),6160.9686716791975
Amesbury,2017,Req NSS (minus Ch70),6234.863597246127
Amesbury,2018,Req NSS (minus Ch70),6603.625169147496
Amesbury,2019,Req NSS (minus Ch70),6895.3130118289355
Amesbury,2020,Req NSS (minus Ch70),7396.714015151515
Amesbury,2021,Req NSS (minus Ch70),7916.878192534381
Amesbury,2022,Req NSS (minus Ch70),8555.889119170984
Amesbury,2023,Req NSS (minus Ch70),9285.664536741215
Amesbury,2024,Req NSS (minus Ch70),9872.55116404981
Amesbury,1993,Actual NSS (minus Req NSS),-4469.945137157108
Amesbury,1994,Actual NSS (minus Req NSS),-14.502032520325203
Amesbury,1995,Actual NSS (minus Req NSS),51.14742309228925
Amesbury,1996,Actual NSS (minus Req NSS),95.69139579349904
Amesbury,1997,Actual NSS (minus Req NSS),132.07449962935507
Amesbury,1998,Actual NSS (minus Req NSS),115.13874253600281
Amesbury,1999,Actual NSS (minus Req NSS),134.7431358381503
Amesbury,2000,Actual NSS (minus Req NSS),211.76550783912748
Amesbury,2001,Actual NSS (minus Req NSS),15.095287237702099
Amesbury,2002,Actual NSS (minus Req NSS),89.12314749470713
Amesbury,2003,Actual NSS (minus Req NSS),123.91692307692308
Amesbury,2004,Actual NSS (minus Req NSS),502.86976579134137
Amesbury,2005,Actual NSS (minus Req NSS),678.2446599687254
Amesbury,2006,Actual NSS (minus Req NSS),557.3710138205875
Amesbury,2007,Actual NSS (minus Req NSS),748.2788423934298
Amesbury,2008,Actual NSS (minus Req NSS),1336.991064175467
Amesbury,2009,Actual NSS (minus Req NSS),1141.572497396826
Amesbury,2010,Actual NSS (minus Req NSS),1460.9208603921995
Amesbury,2011,Actual NSS (minus Req NSS),1798.031027425297
Amesbury,2012,Actual NSS (minus Req NSS),2184.1472636815915
Amesbury,2013,Actual NSS (minus Req NSS),2611.435871590544
Amesbury,2014,Actual NSS (minus Req NSS),2329.963620248563
Amesbury,2015,Actual NSS (minus Req NSS),2540.9627049180326
Amesbury,2016,Actual NSS (minus Req NSS),2805.0718008812264
Amesbury,2017,Actual NSS (minus Req NSS),3211.1273869394954
Amesbury,2018,Actual NSS (minus Req NSS),3755.9526786941833
Amesbury,2019,Actual NSS (minus Req NSS),4104.734459584379
Amesbury,2020,Actual NSS (minus Req NSS),4358.125375552858
Amesbury,2021,Actual NSS (minus Req NSS),4746.202618995495
Amesbury,2022,Actual NSS (minus Req NSS),5045.088401727571
Amesbury,2023,Actual NSS (minus Req NSS),5514.901112190899
Amesbury,2024,Actual NSS (minus Req NSS),6220.578888156085
Amherst,1993,Ch70 Aid,1455.3246913580247
Amherst,1994,Ch70 Aid,1727.7244772447725
Amherst,1995,Ch70 Aid,2003.526503871352
Amherst,1996,Ch70 Aid,2204.0514504652438
Amherst,1997,Ch70 Aid,2499.5212705615427
Amherst,1998,Ch70 Aid,2881.56040070713
Amherst,1999,Ch70 Aid,3199.7278177458033
Amherst,2000,Ch70 Aid,3367.1124769514445
Amherst,2001,Ch70 Aid,3659.9185750636134
Amherst,2002,Ch70 Aid,3743.420076726343
Amherst,2003,Ch70 Aid,3806.7028608582573
Amherst,2004,Ch70 Aid,3154.8165562913914
Amherst,2005,Ch70 Aid,3380.131596984236
Amherst,2006,Ch70 Aid,3796.176430517711
Amherst,2007,Ch70 Aid,4067.1679232350925
Amherst,2008,Ch70 Aid,4268.049896049896
Amherst,2009,Ch70 Aid,4482.623032904149
Amherst,2010,Ch70 Aid,4371.083985765124
Amherst,2011,Ch70 Aid,4264.449852507375
Amherst,2012,Ch70 Aid,4545.455824863175
Amherst,2013,Ch70 Aid,4621.275019700552
Amherst,2014,Ch70 Aid,4804.460472697637
Amherst,2015,Ch70 Aid,4917.176763485477
Amherst,2016,Ch70 Aid,4995.803691275168
Amherst,2017,Ch70 Aid,5021.637197664721
Amherst,2018,Ch70 Aid,5330.12588028169
Amherst,2019,Ch70 Aid,5504.704339963833
Amherst,2020,Ch70 Aid,5398.785714285715
Amherst,2021,Ch70 Aid,5580.877848678213
Amherst,2022,Ch70 Aid,5888.586602870813
Amherst,2023,Ch70 Aid,5838.002816901409
Amherst,2024,Ch70 Aid,5953.339336492891
Amherst,1993,Req NSS (minus Ch70),5055.483950617284
Amherst,1994,Req NSS (minus Ch70),3780.8659286592865
Amherst,1995,Req NSS (minus Ch70),3444.9684335914235
Amherst,1996,Req NSS (minus Ch70),3396.9764641488778
Amherst,1997,Req NSS (minus Ch70),3273.879750425411
Amherst,1998,Req NSS (minus Ch70),3333.7725397760755
Amherst,1999,Req NSS (minus Ch70),3077.0071942446043
Amherst,2000,Req NSS (minus Ch70),3050.4081130915797
Amherst,2001,Req NSS (minus Ch70),3402.043893129771
Amherst,2002,Req NSS (minus Ch70),3569.195652173913
Amherst,2003,Req NSS (minus Ch70),3784.03511053316
Amherst,2004,Req NSS (minus Ch70),3812.525165562913
Amherst,2005,Req NSS (minus Ch70),3866.9088416723785
Amherst,2006,Req NSS (minus Ch70),3774.8549046321527
Amherst,2007,Req NSS (minus Ch70),3813.2666209732693
Amherst,2008,Req NSS (minus Ch70),4013.4268884268886
Amherst,2009,Req NSS (minus Ch70),3946.491416309013
Amherst,2010,Req NSS (minus Ch70),5898.4405693950175
Amherst,2011,Req NSS (minus Ch70),6080.30383480826
Amherst,2012,Req NSS (minus Ch70),6513.447224394058
Amherst,2013,Req NSS (minus Ch70),6745.939322301025
Amherst,2014,Req NSS (minus Ch70),7157.3365933170335
Amherst,2015,Req NSS (minus Ch70),7309.774273858921
Amherst,2016,Req NSS (minus Ch70),7578.545302013423
Amherst,2017,Req NSS (minus Ch70),7551.389491242702
Amherst,2018,Req NSS (minus Ch70),7761.68926056338
Amherst,2019,Req NSS (minus Ch70),8089.282097649187
Amherst,2020,Req NSS (minus Ch70),8385.25749559083
Amherst,2021,Req NSS (minus Ch70),8792.723792160437
Amherst,2022,Req NSS (minus Ch70),9463.801913875599
Amherst,2023,Req NSS (minus Ch70),9823.315492957747
Amherst,2024,Req NSS (minus Ch70),10585.922274881517
Amherst,1993,Actual NSS (minus Req NSS),-6510.808641975309
Amherst,1994,Actual NSS (minus Req NSS),786.6980319803198
Amherst,1995,Actual NSS (minus Req NSS),982.8308516974389
Amherst,1996,Actual NSS (minus Req NSS),654.6661193212917
Amherst,1997,Actual NSS (minus Req NSS),1018.8820192853092
Amherst,1998,Actual NSS (minus Req NSS),1390.1779611078373
Amherst,1999,Actual NSS (minus Req NSS),1870.7332134292567
Amherst,2000,Actual NSS (minus Req NSS),2633.7344806392134
Amherst,2001,Actual NSS (minus Req NSS),2598.4351145038167
Amherst,2002,Actual NSS (minus Req NSS),3124.5166240409208
Amherst,2003,Actual NSS (minus Req NSS),3237.938881664499
Amherst,2004,Actual NSS (minus Req NSS),4425.4721854304635
Amherst,2005,Actual NSS (minus Req NSS),5015.330191552353
Amherst,2006,Actual NSS (minus Req NSS),5529.945333787466
Amherst,2007,Actual NSS (minus Req NSS),5899.267991775188
Amherst,2008,Actual NSS (minus Req NSS),5835.747747747748
Amherst,2009,Actual NSS (minus Req NSS),6169.091416309014
Amherst,2010,Actual NSS (minus Req NSS),4746.001708185052
Amherst,2011,Actual NSS (minus Req NSS),5231.456342182892
Amherst,2012,Actual NSS (minus Req NSS),5637.515441751369
Amherst,2013,Actual NSS (minus Req NSS),6097.283184621574
Amherst,2014,Actual NSS (minus Req NSS),6496.46503727782
Amherst,2015,Actual NSS (minus Req NSS),7158.729996591868
Amherst,2016,Actual NSS (minus Req NSS),7611.235382081412
Amherst,2017,Actual NSS (minus Req NSS),7523.201264432674
Amherst,2018,Actual NSS (minus Req NSS),8831.430408757691
Amherst,2019,Actual NSS (minus Req NSS),9833.643316856685
Amherst,2020,Actual NSS (minus Req NSS),9229.483763642107
Amherst,2021,Actual NSS (minus Req NSS),9385.844576116682
Amherst,2022,Actual NSS (minus Req NSS),10737.406220095694
Amherst,2023,Actual NSS (minus Req NSS),10546.691377126761
Amherst,2024,Actual NSS (minus Req NSS),11077.950241327015
Amherst-Pelham,1993,Ch70 Aid,2691.5148711169863
Amherst-Pelham,1994,Ch70 Aid,2922.2935897435896
Amherst-Pelham,1995,Ch70 Aid,2940.9060642092745
Amherst-Pelham,1996,Ch70 Aid,3115.5842375785264
Amherst-Pelham,1997,Ch70 Aid,3208.120775623269
Amherst-Pelham,1998,Ch70 Aid,3103.4125494071145
Amherst-Pelham,1999,Ch70 Aid,3455.4091370558376
Amherst-Pelham,2000,Ch70 Aid,4023.0242836328316
Amherst-Pelham,2001,Ch70 Aid,4113.852591535901
Amherst-Pelham,2002,Ch70 Aid,4302.963910461398
Amherst-Pelham,2003,Ch70 Aid,4541.556412729026
Amherst-Pelham,2004,Ch70 Aid,4509.7
Amherst-Pelham,2005,Ch70 Aid,4514.10400390625
Amherst-Pelham,2006,Ch70 Aid,4723.854903943377
Amherst-Pelham,2007,Ch70 Aid,5020.651295336787
Amherst-Pelham,2008,Ch70 Aid,5234.410475681454
Amherst-Pelham,2009,Ch70 Aid,5487.857856746252
Amherst-Pelham,2010,Ch70 Aid,5494.020986954056
Amherst-Pelham,2011,Ch70 Aid,5283.954808806489
Amherst-Pelham,2012,Ch70 Aid,5567.132361870067
Amherst-Pelham,2013,Ch70 Aid,5735.0726708074535
Amherst-Pelham,2014,Ch70 Aid,5865.270082226439
Amherst-Pelham,2015,Ch70 Aid,6089.742969260955
Amherst-Pelham,2016,Ch70 Aid,6102.8178851174935
Amherst-Pelham,2017,Ch70 Aid,6304.677139037433
Amherst-Pelham,2018,Ch70 Aid,6360.065100734441
Amherst-Pelham,2019,Ch70 Aid,6643.047452896021
Amherst-Pelham,2020,Ch70 Aid,6834.493924231594
Amherst-Pelham,2021,Ch70 Aid,6834.493924299939
Amherst-Pelham,2022,Ch70 Aid,7219.0654134619435
Amherst-Pelham,2023,Ch70 Aid,7389.28015267206
Amherst-Pelham,2024,Ch70 Aid,7658.082417582729
Amherst-Pelham,1993,Req NSS (minus Ch70),4284.23595505618
Amherst-Pelham,1994,Req NSS (minus Ch70),3100.2871794871794
Amherst-Pelham,1995,Req NSS (minus Ch70),2989.4863258026157
Amherst-Pelham,1996,Req NSS (minus Ch70),3198.240434037693
Amherst-Pelham,1997,Req NSS (minus Ch70),2871.9008310249305
Amherst-Pelham,1998,Req NSS (minus Ch70),2576.1739130434785
Amherst-Pelham,1999,Req NSS (minus Ch70),2489.200507614213
Amherst-Pelham,2000,Req NSS (minus Ch70),2039.4832442933464
Amherst-Pelham,2001,Req NSS (minus Ch70),2274.464098906324
Amherst-Pelham,2002,Req NSS (minus Ch70),2294.814070351759
Amherst-Pelham,2003,Req NSS (minus Ch70),2498.6436837029896
Amherst-Pelham,2004,Req NSS (minus Ch70),2577.0556097560975
Amherst-Pelham,2005,Req NSS (minus Ch70),2931.40966796875
Amherst-Pelham,2006,Req NSS (minus Ch70),3673.0176946410515
Amherst-Pelham,2007,Req NSS (minus Ch70),4307.114507772021
Amherst-Pelham,2008,Req NSS (minus Ch70),4669.5189738107965
Amherst-Pelham,2009,Req NSS (minus Ch70),4382.675180455302
Amherst-Pelham,2010,Req NSS (minus Ch70),6187.722064662507
Amherst-Pelham,2011,Req NSS (minus Ch70),6365.596755504055
Amherst-Pelham,2012,Req NSS (minus Ch70),6758.983606557377
Amherst-Pelham,2013,Req NSS (minus Ch70),7055.811180124224
Amherst-Pelham,2014,Req NSS (minus Ch70),7379.941808981657
Amherst-Pelham,2015,Req NSS (minus Ch70),7511.051667756704
Amherst-Pelham,2016,Req NSS (minus Ch70),7614.05091383812
Amherst-Pelham,2017,Req NSS (minus Ch70),7658.493315508022
Amherst-Pelham,2018,Req NSS (minus Ch70),7815.5496645076855
Amherst-Pelham,2019,Req NSS (minus Ch70),8271.117236566643
Amherst-Pelham,2020,Req NSS (minus Ch70),8636.868477483917
Amherst-Pelham,2021,Req NSS (minus Ch70),9174.380986510614
Amherst-Pelham,2022,Req NSS (minus Ch70),9614.636090129417
Amherst-Pelham,2023,Req NSS (minus Ch70),10160.76106870229
Amherst-Pelham,2024,Req NSS (minus Ch70),10834.806122448977
Amherst-Pelham,1993,Actual NSS (minus Req NSS),-6975.7508261731655
Amherst-Pelham,1994,Actual NSS (minus Req NSS),1007.725641025641
Amherst-Pelham,1995,Actual NSS (minus Req NSS),1006.7931034482758
Amherst-Pelham,1996,Actual NSS (minus Req NSS),758.0211307824101
Amherst-Pelham,1997,Actual NSS (minus Req NSS),1393.0903047091413
Amherst-Pelham,1998,Actual NSS (minus Req NSS),1503.5207509881423
Amherst-Pelham,1999,Actual NSS (minus Req NSS),1981.648730964467
Amherst-Pelham,2000,Actual NSS (minus Req NSS),2307.013113161729
Amherst-Pelham,2001,Actual NSS (minus Req NSS),2389.1664289110795
Amherst-Pelham,2002,Actual NSS (minus Req NSS),2153.345820009137
Amherst-Pelham,2003,Actual NSS (minus Req NSS),2281.005785920926
Amherst-Pelham,2004,Actual NSS (minus Req NSS),2473.071707317073
Amherst-Pelham,2005,Actual NSS (minus Req NSS),2693.240083007813
Amherst-Pelham,2006,Actual NSS (minus Req NSS),3251.87478258654
Amherst-Pelham,2007,Actual NSS (minus Req NSS),3210.6264248704665
Amherst-Pelham,2008,Actual NSS (minus Req NSS),3332.474078033137
Amherst-Pelham,2009,Actual NSS (minus Req NSS),3406.991116046641
Amherst-Pelham,2010,Actual NSS (minus Req NSS),2263.700510493477
Amherst-Pelham,2011,Actual NSS (minus Req NSS),2746.4797219003476
Amherst-Pelham,2012,Actual NSS (minus Req NSS),3363.5482695810565
Amherst-Pelham,2013,Actual NSS (minus Req NSS),3735.101863354037
Amherst-Pelham,2014,Actual NSS (minus Req NSS),3837.705249841872
Amherst-Pelham,2015,Actual NSS (minus Req NSS),4343.6115107913665
Amherst-Pelham,2016,Actual NSS (minus Req NSS),4345.805483028721
Amherst-Pelham,2017,Actual NSS (minus Req NSS),4996.802807486631
Amherst-Pelham,2018,Actual NSS (minus Req NSS),5043.503735537313
Amherst-Pelham,2019,Actual NSS (minus Req NSS),5364.706908583391
Amherst-Pelham,2020,Actual NSS (minus Req NSS),5391.045746962116
Amherst-Pelham,2021,Actual NSS (minus Req NSS),4838.674052943312
Amherst-Pelham,2022,Actual NSS (minus Req NSS),5090.599999948794
Amherst-Pelham,2023,Actual NSS (minus Req NSS),5321.47879554542
Amherst-Pelham,2024,Actual NSS (minus Req NSS),6058.931852417268
Andover,1993,Ch70 Aid,351.60369050115327
Andover,1994,Ch70 Aid,401.01363636363635
Andover,1995,Ch70 Aid,418.53325223033255
Andover,1996,Ch70 Aid,480.8604011010617
Andover,1997,Ch70 Aid,540.9577223386021
Andover,1998,Ch70 Aid,612.4962249905625
Andover,1999,Ch70 Aid,697.2611336032388
Andover,2000,Ch70 Aid,834.7852882703777
Andover,2001,Ch70 Aid,995.9859580519019
Andover,2002,Ch70 Aid,1089.8616008462623
Andover,2003,Ch70 Aid,1066.5450310559006
Andover,2004,Ch70 Aid,855.8940809968848
Andover,2005,Ch70 Aid,854.710680954027
Andover,2006,Ch70 Aid,903.3832614322693
Andover,2007,Ch70 Aid,1038.405782312925
Andover,2008,Ch70 Aid,1153.3154305200342
Andover,2009,Ch70 Aid,1256.388795423957
Andover,2010,Ch70 Aid,1220.9903236569903
Andover,2011,Ch70 Aid,1138.2661050545094
Andover,2012,Ch70 Aid,1145.1333884297521
Andover,2013,Ch70 Aid,1309.1294428749795
Andover,2014,Ch70 Aid,1386.4448345117814
Andover,2015,Ch70 Aid,1507.646575446639
Andover,2016,Ch70 Aid,1544.8091024418388
Andover,2017,Ch70 Aid,1633.4839464882944
Andover,2018,Ch70 Aid,1703.0680087971577
Andover,2019,Ch70 Aid,1825.2647717484926
Andover,2020,Ch70 Aid,1999.7071122536418
Andover,2021,Ch70 Aid,2032.8033101045296
Andover,2022,Ch70 Aid,2103.25710732054
Andover,2023,Ch70 Aid,2212.2056363636366
Andover,2024,Ch70 Aid,2511.8473172488298
Andover,1993,Req NSS (minus Ch70),5083.669322709164
Andover,1994,Req NSS (minus Ch70),5102.104338842975
Andover,1995,Req NSS (minus Ch70),5354.182278994323
Andover,1996,Req NSS (minus Ch70),4943.720408965788
Andover,1997,Req NSS (minus Ch70),5083.726528280327
Andover,1998,Req NSS (minus Ch70),5183.920347300868
Andover,1999,Req NSS (minus Ch70),5410.308060360692
Andover,2000,Req NSS (minus Ch70),5627.739924091813
Andover,2001,Req NSS (minus Ch70),5852.8519374333455
Andover,2002,Req NSS (minus Ch70),6182.199576868829
Andover,2003,Req NSS (minus Ch70),6455.737060041408
Andover,2004,Req NSS (minus Ch70),6837.433367947387
Andover,2005,Req NSS (minus Ch70),7205.587452471483
Andover,2006,Req NSS (minus Ch70),7488.913201035375
Andover,2007,Req NSS (minus Ch70),7480.408333333334
Andover,2008,Req NSS (minus Ch70),7577.7140664961635
Andover,2009,Req NSS (minus Ch70),7432.39333781965
Andover,2010,Req NSS (minus Ch70),7683.628294961628
Andover,2011,Req NSS (minus Ch70),7637.792038321771
Andover,2012,Req NSS (minus Ch70),7795.443305785124
Andover,2013,Req NSS (minus Ch70),7990.389428618475
Andover,2014,Req NSS (minus Ch70),8173.289387487717
Andover,2015,Req NSS (minus Ch70),8245.065521840614
Andover,2016,Req NSS (minus Ch70),8311.759159663865
Andover,2017,Req NSS (minus Ch70),8153.005685618729
Andover,2018,Req NSS (minus Ch70),8314.486381322957
Andover,2019,Req NSS (minus Ch70),8604.819810508183
Andover,2020,Req NSS (minus Ch70),8942.323393316196
Andover,2021,Req NSS (minus Ch70),9232.732229965157
Andover,2022,Req NSS (minus Ch70),9490.071606254442
Andover,2023,Req NSS (minus Ch70),10103.624363636363
Andover,2024,Req NSS (minus Ch70),10495.788260713
Andover,1993,Actual NSS (minus Req NSS),-5435.273013210317
Andover,1994,Actual NSS (minus Req NSS),250.46838842975205
Andover,1995,Actual NSS (minus Req NSS),16.826642335766422
Andover,1996,Actual NSS (minus Req NSS),526.8071175776641
Andover,1997,Actual NSS (minus Req NSS),468.04856217863266
Andover,1998,Actual NSS (minus Req NSS),771.5067950169876
Andover,1999,Actual NSS (minus Req NSS),775.1912035333088
Andover,2000,Actual NSS (minus Req NSS),810.5808783661666
Andover,2001,Actual NSS (minus Req NSS),951.234091717028
Andover,2002,Actual NSS (minus Req NSS),1423.0904442877293
Andover,2003,Actual NSS (minus Req NSS),1778.3800897170463
Andover,2004,Actual NSS (minus Req NSS),1479.8509865005192
Andover,2005,Actual NSS (minus Req NSS),1476.5480470100242
Andover,2006,Actual NSS (minus Req NSS),1835.9279265696268
Andover,2007,Actual NSS (minus Req NSS),2077.2722789115646
Andover,2008,Actual NSS (minus Req NSS),2517.8944586530265
Andover,2009,Actual NSS (minus Req NSS),2801.3948005628704
Andover,2010,Actual NSS (minus Req NSS),2772.7800119822778
Andover,2011,Actual NSS (minus Req NSS),3114.542979848035
Andover,2012,Actual NSS (minus Req NSS),3366.0785123966944
Andover,2013,Actual NSS (minus Req NSS),3409.7953060135433
Andover,2014,Actual NSS (minus Req NSS),3813.06763631921
Andover,2015,Actual NSS (minus Req NSS),4128.061656189486
Andover,2016,Actual NSS (minus Req NSS),4589.215946854894
Andover,2017,Actual NSS (minus Req NSS),5005.267892976589
Andover,2018,Actual NSS (minus Req NSS),5787.490642095994
Andover,2019,Actual NSS (minus Req NSS),6667.546209866825
Andover,2020,Actual NSS (minus Req NSS),6835.626246965631
Andover,2021,Actual NSS (minus Req NSS),7381.297598777081
Andover,2022,Actual NSS (minus Req NSS),7824.748870698715
Andover,2023,Actual NSS (minus Req NSS),7868.537779004641
Andover,2024,Actual NSS (minus Req NSS),8248.408265394315
Arlington,1993,Ch70 Aid,755.9022746419545
Arlington,1994,Ch70 Aid,800.2084726867336
Arlington,1995,Ch70 Aid,812.2629558541266
Arlington,1996,Ch70 Aid,866.4301362543414
Arlington,1997,Ch70 Aid,918.0070184559397
Arlington,1998,Ch70 Aid,966.5862156021207
Arlington,1999,Ch70 Aid,1077.1944869831548
Arlington,2000,Ch70 Aid,1137.0084190832554
Arlington,2001,Ch70 Aid,1309.3555762949136
Arlington,2002,Ch70 Aid,1383.6070523162018
Arlington,2003,Ch70 Aid,1439.6812949640287
Arlington,2004,Ch70 Aid,1075.8908602150536
Arlington,2005,Ch70 Aid,1078.5485739950595
Arlington,2006,Ch70 Aid,1159.1863279445727
Arlington,2007,Ch70 Aid,1254.2430589818343
Arlington,2008,Ch70 Aid,1312.7387220591556
Arlington,2009,Ch70 Aid,1393.8899082568807
Arlington,2010,Ch70 Aid,1335.822319474836
Arlington,2011,Ch70 Aid,1441.1249456757932
Arlington,2012,Ch70 Aid,1459.915128368343
Arlington,2013,Ch70 Aid,1699.3914501257334
Arlington,2014,Ch70 Aid,2001.3901613224457
Arlington,2015,Ch70 Aid,1990.7765026259483
Arlington,2016,Ch70 Aid,2014.9603234298609
Arlington,2017,Ch70 Aid,2038.6281007034431
Arlington,2018,Ch70 Aid,1994.0929195648296
Arlington,2019,Ch70 Aid,2033.8674157303371
Arlington,2020,Ch70 Aid,2337.680100334448
Arlington,2021,Ch70 Aid,2391.009192383454
Arlington,2022,Ch70 Aid,2525.892392049349
Arlington,2023,Ch70 Aid,2689.2326565143826
Arlington,2024,Ch70 Aid,3116.1961012995666
Arlington,1993,Req NSS (minus Ch70),6125.436394271273
Arlington,1994,Req NSS (minus Ch70),5847.102564102564
